x,v,a,E,f
0.1978714560355783,-15.239676339285714,-270445095770.0893,2.0045672552814557,-1324.361557679811
0.16730426996252246,-15.283593037289776,-21.958349003126003,2.017862381529744,-1334.544805548423
0.13660231151495372,-15.350979223015713,-33.69309286128132,2.029255420023619,-1344.387855983822
0.10582743340401535,-15.387439056236223,-18.22991661116381,2.0387080351790683,-1352.541122178318
0.0750424525216111,-15.398856026785714,-31995594090.82143,2.046189084092495,-1359.1200007867244
0.04427930552500492,-15.381573499069832,8.64126385837148,2.051674723287781,-1364.0128849764553
0.01363402518838109,-15.32264016754468,29.466665761100497,2.055149110974386,-1366.8842867250034
-0.01682886194424468,-15.231443566314562,45.59830061506412,2.0566038174723458,-1367.9488601023434
-0.04704476489820118,-15.107951477731355,61.7460442946815,2.0570475211646073,-1367.1964866243484
-0.07694925615673376,-14.863680555555556,443179588477.5111,2.054462916886607,-1362.6640255036457
-0.10647829880900078,-14.764521326869495,49.57961434550172,2.0498710248534335,-1361.1091415700007
-0.13556847205918218,-14.545086624368858,109.71735124487341,2.0432923530640505,-1354.775993902141
-0.16415719407816576,-14.294361009493363,125.36280743776156,2.0347546228283315,-1346.7143484372866
-0.1921829413613923,-14.012873641608591,140.7436839423389,2.0242926347917947,-1336.9291618192342
-0.21958546363368242,-13.701261136146568,155.8062527310285,2.011948106187238,-1325.441320794425
-0.24630599346145088,-13.3602649138857,170.49811113045277,1.9977694800330164,-1312.283956230207
-0.27228744971916186,-12.990728128856919,184.76839251441115,1.9818117071260972,-1297.5000863958326
-0.2974746341018009,-12.593592191315325,198.56796877073032,1.9641360017921543,-1281.1410521730384
-0.32181441990952003,-12.169892903860898,211.84964372723704,1.9448095724676542,-1263.2654199352148
-0.34525593236914304,-11.720756230395759,224.5683367437638,1.923905328297191,-1243.9381570181906
-0.36775071980830903,-11.247393719024815,236.68125567372584,1.9015015630231114,-1223.2299630277664
-0.38925291501143844,-10.751097601561112,248.148058731769,1.8776816175708422,-1201.2166877402206
-0.4097193861971237,-10.23323559335275,258.9310041170878,1.8525335227646285,-1177.9787951203618
-0.4291098770345323,-9.69524541822313,268.9950875514603,1.826149623757046,-1153.6008504609842
-0.44738713520420814,-9.13862908483893,278.3081666921308,1.7986261878083312,-1128.171018218313
-0.4645170290854507,-8.564946941048213,286.8410719096574,1.7700629970803585,-1101.7805644645487
-0.4804686521536642,-7.975811533707394,294.5677036556597,1.7405629282418533,-1074.523361743879
-0.4952144147588613,-7.372881302599367,301.4651155540465,1.7102315207051981,-1046.49539638724
-0.508730123032418,-6.757854136779118,307.5135829101586,1.6791765353157253,-1017.7942796148506
-0.5209950446772575,-6.132460822417702,312.6966571806035,1.6475075054434993,-988.5187645259324
-0.5319919615005028,-5.498458411623214,317.0012053972789,1.6153352823767178,-958.7682713939254
-0.5417072085827361,-4.857623541358828,320.4174351481651,1.5827715769785775,-928.6424238104076
-0.5501307000465948,-3.8878348214285716,1628085998924.404,1.5499284995572282,-890.6952308371738
-0.5572559414322721,-3.5626206928374464,162.60706429550828,1.5169180999483132,-867.6615311920963
-0.5630800287701218,-2.912043668925156,325.2885119561811,1.4838519097133718,-837.0027340829113
-0.5676036344656306,-2.261802847754651,325.12041058528837,1.4508404884568409,-806.3603490016004
-0.570830980184503,-1.3884069074948864,161.6569903226841,1.4179929760169192,-763.9430357978692
-0.5727697970194925,-0.9694084175430892,209.49924498634175,1.3854166532432994,-698.2909480514983
-0.5734312731310904,-0.013888888888888888,1585513100107.6768,1.3532165111764631,-585.3723042477449
-0.5728299893262071,0.3006419024566538,157.26539568061074,1.3214948331760636,-457.60996007817016
-0.570983842886237,1.2310267857142858,1547878977912.9253,1.2903507896463606,-297.8039699532416
-0.5679139601100919,1.5349413881490999,151.95730122498182,1.2598800479516452,-135.75820368401622
-0.5636445980470728,2.4262397003671703,164.55653056634452,1.2301743989023086,47.81381080509423
-0.5582030359478339,2.720781049755051,147.27067470128145,1.2013214014513212,221.72178260336003
-0.5516194569829838,3.571986607142857,1408365700145.625,1.173404046954416,387.04221527160695
-0.5439268208393294,3.8463180720189025,137.1657324448601,1.1465004444592464,504.189537133907
-0.5351607278029973,4.645,1310815115868.8623,1.120683528195442,591.2147882195395
-0.5253592750068267,4.900726398329601,127.86319917117446,1.0960207885231257,631.9491516544996
-0.5145629054992107,5.640066964285714,1215781957912.8528,1.0725740273144067,659.6172169813115
-0.5028142508660602,5.874327316868047,117.13017629700524,1.0503991387997023,663.2691941381704
-0.4901579680971859,6.5475,1097670423150.0623,1.0295459166352416,670.7259426222392
-0.4766405714690047,6.75869831442753,105.59915721902881,1.0100578879831117,666.0922035191891
-0.4623102601554012,7.360212053571429,980419550777.9822,0.9919721751290315,669.6936902238771
-0.4472167423642707,7.54675889594144,93.27342118965498,0.975319385176853,664.6132526539932
-0.4314110567184948,7.902842822492262,178.04196326649642,0.9601235281053008,663.8094508311417
-0.41494539168963757,8.232832514838998,164.99484618159258,0.9464019634660334,663.099860740302
-0.3978729037964828,8.536243946153736,151.70571564983985,0.9341653757647586,662.506609827415
-0.3802475353730005,8.812684212180462,138.22013302025346,0.9234177785420618,662.0386023733283
-0.3621238325981422,9.061851386975409,124.58358739123507,0.9141565469521935,661.700159672846
-0.34355676457313294,9.28353401250564,110.84131276512798,0.906372478595646,661.4931143377423
-0.32460154411303743,9.4776102300488,97.03810877159039,0.9000498821675467,661.4172521228942
-0.3053134509882458,9.644046562876552,83.2181664180243,0.8951666934170657,661.4703874346053
-0.28574765826507903,9.782896361093538,69.4248991050169,0.8916946177600216,661.6483757509083
-0.26595906242316714,9.894297920957037,55.7007799317554,0.8895992987925863,661.9451282039836
-0.24600211783833265,9.978472292418344,42.08718573065814,0.8888405118273557,662.352641083728
-0.22593067625986998,10.035720789731593,28.624248658051695,0.8887351582977823,662.8610421858059
-0.2057978318164321,10.066422221214895,15.350715740881949,0.8905079567545162,663.3339910792583
-0.1856557721068606,10.071029855287772,2.3038170365537343,0.8934667894098595,663.598356423494
-0.16553005893687958,10.062856584491112,-4.086635398127618,0.8975503183395952,664.6948866277465
-0.145496488773783,10.016785082047614,-23.035751222897236,0.9026926280492388,665.5261184046655
-0.12560382607700882,9.903194444444445,-215857046998.30222,0.9088235456239556,665.4381954619344
-0.10589940045557053,9.852212810720228,-25.490816862110997,0.915868977184936,667.1945395577042
-0.08642899405572879,9.73520320040615,-58.50480515995528,0.9237512590974793,668.0052316711962
-0.06723673730697237,9.519461495535714,-385353710799.4464,0.9323895222972373,667.1294342683598
-0.048365013333273345,9.435861987319871,-41.79975411000478,0.9417000680565051,669.4885419223469
-0.029854362055501057,9.158541666666666,-484306954643.9022,0.9515967534893136,668.035391388558
-0.011743375526800569,9.055493264801644,-51.524200935079584,0.9619913850195669,670.6456484957795
0.0059313418957275925,8.837358710825502,-109.0672769826584,0.9727941180644537,671.045159436748
0.02313522299233424,8.601940548732115,-117.709081052561,0.9839138611071258,671.2937103120687
0.03983578718702044,8.350282096924985,-125.8292258972642,0.9952586823874605,671.3673298157087
0.05600268080114194,8.08344680706164,-133.41764493168776,1.006736217371855,671.2420896679779
0.0716077081653687,7.802513682502321,-140.46656228666126,1.0182540752343172,670.8942795137684
0.08662485366353445,7.357569444444445,-755620472084.5511,1.029766150209192,667.0258237483433
0.10103029485482401,7.202720596003822,-77.42442422417095,1.041134825899952,669.4546960896612
0.11480240688348595,6.724400111607143,-812537345761.8527,1.0522698354583815,664.7967355828639
0.12792175835625302,6.559675736384261,-82.3621876114504,1.06308247425958,666.8697426833518
0.14037109898463787,6.2246703141903446,-167.5027110969021,1.0734859719321503,665.090813700468
0.15213533925253145,5.882120133947437,-171.27509012147277,1.08339585723364,662.9602982313023
0.1632015224467825,5.533091597126129,-174.5142684106732,1.0927303101731622,660.4594531063372
0.1735587893975129,5.1786334753657774,-177.22906088019516,1.1014104999110503,657.5708993116262
0.18319833630761168,4.819773455289643,-179.4300100470115,1.109360907043264,654.2786452620289
0.19211336607872465,4.275555555555556,-910524410961.6267,1.1165096289602212,646.5722394954188
0.2002990335506439,4.092833735960081,-91.36090979774754,1.1227886670443397,646.4262559302691
0.20775238511691344,3.7266757831351747,-183.07897641247334,1.1281341945820136,641.8413976595596
0.21447229316406005,3.3599540237407957,-183.3608797063297,1.1324868043341265,636.8035187443875
0.22045938582505412,2.8106944444444446,-914990761441.8356,1.1357917348311306,627.2762370935314
0.22571597252772557,2.628293351336018,-91.20054655422344,1.1379990745457769,625.3364004471351
0.23024596584960538,2.2649966609401546,-181.6483451979516,1.1390639432165874,618.8949911987876
0.2340548001743388,1.9044171624616406,-180.2897492482441,1.1395439064652664,611.9763012384941
0.23714934766761903,1.3701675257731958,-2055710078306.1545,1.138208622543164,600.783818778409
0.23953783207920795,1.0192708333333333,-820834382911.7709,1.1356249702521077,586.0911523412693
0.241229740883784,0.8459544023301876,-86.65821550589263,1.1317695682320559,554.6705681935626
0.2422357362660019,0.3334722222222222,-848305376078.8303,1.1266246260377772,499.4900368590833
0.24256756544523023,0.1659145896224367,-83.77881630406898,1.120177978835561,436.84702327561473
0.24223797083377135,-0.32784598214285715,-819537900054.2571,1.1124230971760916,356.542731492639
0.24126060050302103,-0.4886851653995206,-80.4195916323405,1.1033590720322537,273.69927770489664
0.2396499194222884,-0.9611111111111111,-779475871792.47,1.0929905753655957,178.01683940880338
0.23742112191861167,-1.1143987518939087,-76.64382039521932,1.0813277966405208,83.50523930099375
0.2342645236718683,-1.59326171875,-259950343991.83984,1.0669800033094776,-31.029522205748876
0.23117308843124026,-1.7234235833809657,-72.56306851062288,1.0541871930431,-120.1131611479046
0.2271871255410082,-1.9929814452153785,-134.77893092392486,1.038756437008124,-216.68214746633817
0.222649432420735,-2.2688465600229892,-137.93255739689883,1.0221252505862475,-303.592932579703
0.21757760860184838,-2.5359119095697245,-133.53267478002397,1.0043296569125817,-376.98710179631826
0.21198950583870346,-2.9200613839285716,-633368973590.2611,0.9854103454743146,-437.96023231352996
0.20590315985896254,-3.0431729900221565,-61.55580304986086,0.9654124597960522,-478.53474258617194
0.19933672609301833,-3.400138888888889,-585077670079.1533,0.9443853677389983,-510.3638109214805
0.1923084196227252,-3.514153235321735,-57.007173219264715,0.9223824156881839,-525.711167324809
0.18483645952168581,-3.7359800503342906,-110.91340750077347,0.8994606678427013,-534.5882790229018
0.17693901776820078,-3.948720876939351,-106.37041330783264,0.875680632012721,-537.0662784764523
0.1686341728368613,-4.152422465461822,-101.85079425613536,0.8511059732413802,-535.2064994755547
0.1599398680889301,-4.347152374182299,-97.36495436509207,0.825803216757217,-530.528240747276
0.15087387500059782,-4.623046875,-452623479287.3304,0.7998414416513466,-525.9632971261567
0.1414537612874707,-4.710056856561987,-43.50499078097915,0.7732919668565068,-516.3786322886884
0.1316968639016818,-4.878448692894981,-84.19591816650613,0.7462280308796931,-507.8900625988117
0.12162026688995525,-5.038298506114428,-79.9249066137075,0.7187244668809113,-498.7844088199783
0.11124078403854283,-5.2626953125,-366690958228.06696,0.690857374606771,-490.7150539492263
0.10057494622812534,-5.3329189052069665,-35.11179635347155,0.6627037907631911,-479.15367820223304
0.08963899336109554,-5.467976433515499,-67.52876415427377,0.6343413593175067,-468.7604049618059
0.0784488707319161,-5.595061314590337,-63.542440537425975,0.6058480033033873,-458.04793941615134
0.0670202296571038,-5.714320537690997,-59.62961155330251,0.5773015996053251,-447.06025038677205
0.055368432165797454,-5.82589874536146,-55.789103832437924,0.5487796581976346,-435.8399558998464
0.04350855954110065,-5.9299363126439975,-52.0187836438617,0.5203590073081611,-424.42905050979823
0.031455424443836706,-6.072440011160714,-230570542989.41965,0.49211548584493303,-413.81064083263635
0.019223586387859384,-6.115919028293528,-21.739508567490613,0.4641236388804947,-401.20097438949125
0.006827370247022459,-6.236840277777778,-193815951161.97333,0.43645641207598307,-390.25445052326904
-0.005719112467016998,-6.273241357332438,-18.200539778237424,0.4091848915180665,-377.70091740915734
-0.018401939909104745,-6.373203822544643,-159787824446.99554,0.38237804426652533,-366.59012170116125
-0.031207354074632487,-6.402707082764576,-14.75163010996801,0.35610246667739187,-354.2401176078704
-0.044121733215722214,-6.457189570542707,-27.24124388905636,0.3304221471421792,-342.6166815988348
-0.057131562818392594,-6.504914801335906,-23.862615396602358,0.3053982442401528,-331.1109650174155
-0.07022340550513341,-6.54592134369671,-20.503271181423898,0.28108888113115427,-319.7557969069454
-0.08338387021808741,-6.580232356150436,-17.155506226011514,0.25754895695887947,-308.5822761465147
-0.09659958102597489,-6.607855404273131,-13.811524062036147,0.23482997596737787,-297.6196633707151
-0.10985714593860715,-6.628782455984214,-10.463525855017515,0.21297989486632418,-286.8952851578236
-0.1231431260459469,-6.642990053670607,-7.103798843197123,0.1920429889999642,-276.43445072981996
-0.13644400536758294,-6.650439660818752,-3.7248035740730874,0.17205973764864968,-266.26038127916433
-0.14974616172629904,-6.65107817968959,-0.31925943543502033,0.1530667288062465,-256.3941520324028
-0.16304267926353322,-6.648258768284199,1.4097057026250206,0.13509658359864896,-246.92164125864386
-0.17631273066778178,-6.635025702455022,6.616532914918457,0.11817790046897958,-237.72478842218965
-0.18954218305182965,-6.614726191695665,10.149755379174838,0.1023352190893505,-228.88542996260298
-0.20271669836679954,-6.58725765748274,13.734267106457608,0.08758900395013458,-220.41574054394448
-0.2158217143685816,-6.552508000891757,17.374828295493444,0.07395564738381655,-212.3256504778583
-0.2288424284025995,-6.510357017333473,21.075491780192603,0.06144749176939124,-204.6228629795958
-0.24176378426613457,-6.433314732142857,137536712278.61606,0.05007287051320408,-196.78488569343645
-0.2545704623494683,-6.40333904166472,14.987845239063592,0.039836167352553575,-190.3990635254821
-0.26724687327613916,-6.338205463336137,32.56678916429493,0.03073789340207389,-183.8826389307629
-0.27977715519352997,-6.265140958696093,36.53225232002602,0.02277478132203825,-177.76281432861532
